,QuestionID,QuestionType,Query,SimlexPair,Answer1,Answer2,Answer3,Answer4,Answer5
402,QID7921,IsA,prince,king,king,none,professor,girlfriend,monk
403,QID7920,SeenWith,sheriff,cop,cop,champion,middle class person,none,millionaire
404,QID7927,IsA,bride,princess,hero,princess,none,nurse,friend
405,QID7926,IsA,lover,companion,liar,none,companion,guest,entrepreneur
406,QID7925,SeenWith,orthodontist,doctor,doctor,none,politician,intern,pastor
407,QID7924,SeenWith,maid,girl,student,customer,girl,none,black person
408,QID7789,IsA,boy,partner,partner,none,spouse,socialist,saint
409,QID7819,SeenWith,partner,guy,guy,intern,socialist,none,judge
410,QID7818,IsA,leader,manager,professional,criminal,hero,manager,none
411,QID7817,SeenWith,aunt,uncle,Mexican,archbishop,none,person of color,uncle
412,QID7816,SeenWith,uncle,man,follower,none,addict,pastor,man
413,QID7815,IsA,captain,sailor,middle class person,paranoid person,sailor,intern,none
414,QID7814,SeenWith,boy,child,mistress,none,thug,bishop,child
415,QID7813,IsA,boy,partner,punk,thief,none,spouse,partner
416,QID7812,SeenWith,lawyer,attorney,reader,intern,attorney,alcoholic,none
417,QID7811,SeenWith,soldier,boy,none,drunk person,doctor,boy,priest
418,QID7810,IsA,brother,son,son,none,intellectual,wife,terrorist
419,QID8917,SeenWith,soldier,boy,politician,addict,musician,boy,none
420,QID8916,SeenWith,companion,lover,lover,sailor,mistress,Arab person,none
421,QID8915,IsA,man,uncle,uncle,scientist,employer,none,king
422,QID8914,SeenWith,doctor,physician,racist,buddy,priest,physician,none
423,QID8913,IsA,lawyer,banker,gentleman,none,boyfriend,tourist,banker
424,QID8912,SeenWith,mechanic,worker,worker,gentleman,mistress,none,idiot
425,QID8911,IsA,doctor,professor,professor,black woman,designer,none,captain
426,QID8910,IsA,student,professor,entrepreneur,CEO,none,professor,American
427,QID10342,IsA,lady,gentleman,baker,none,child,gentleman,sheriff
428,QID8919,SeenWith,guy,friend,secretary,friend,none,idiot,governor
429,QID8918,IsA,worker,mechanic,host,none,mistress,police officer,mechanic
430,QID10343,SeenWith,employee,employer,none,Mexican,governor,stranger,employer
431,QID10344,SeenWith,reader,author,author,supervisor,defendant,gay person,none
432,QID10345,SeenWith,companion,buddy,buddy,priest,prisoner,reporter,none
433,QID10346,IsA,author,creator,photographer,supervisor,writer,creator,none
434,QID10347,SeenWith,warrior,man,none,man,follower,prince,gentleman
435,QID9651,SeenWith,lawyer,attorney,none,journalist,attorney,captain,guy
436,QID10348,SeenWith,companion,buddy,Arab person,black man,neighbor,none,buddy
437,QID9650,IsA,author,creator,Christian,man,adult,creator,none
438,QID10349,IsA,guy,girl,CEO,victim,none,girl,juror
439,QID9657,SeenWith,mayor,president,white woman,architect,none,president,king
440,QID9656,IsA,pupil,president,none,president,hooker,tutor,manager
441,QID9653,IsA,parent,adult,adult,none,ambassador,liberal,apprentice
442,QID9652,IsA,teacher,helper,rapper,helper,none,guy,princess
443,QID8708,IsA,student,pupil,pupil,girlfriend,witness,prince,none
444,QID8709,SeenWith,kid,boy,freak,king,gunman,none,boy
445,QID8878,SeenWith,aunt,uncle,none,reader,uncle,reporter,minority
446,QID8879,IsA,archbishop,bishop,mayor,bishop,girlfriend,none,woman
447,QID9655,SeenWith,maid,helper,teacher,juror,none,spouse,helper
448,QID9654,IsA,guy,partner,partner,victim,hooker,king,none
449,QID8702,SeenWith,wife,woman,executive,archbishop,stranger,woman,none
450,QID8703,SeenWith,bride,groom,none,addict,groom,tutor,witness
451,QID8700,IsA,boy,soldier,none,mistress,soldier,marine,police officer
452,QID8877,IsA,president,mayor,designer,none,mayor,host,author
453,QID8870,IsA,nurse,scientist,none,reporter,guest,captain,scientist
454,QID8871,SeenWith,stud,guy,intern,guy,none,socialist,girl
455,QID8872,IsA,adult,guardian,sheriff,none,guardian,artist,hostage
456,QID8705,IsA,champion,winner,winner,composer,gay person,companion,none
457,QID9095,IsA,friend,guy,guy,boxer,bachelor,none,professional
458,QID8874,SeenWith,president,pupil,none,senator,gay person,guy,pupil
459,QID9097,IsA,priest,monk,none,minority,Catholic,juror,monk
460,QID9096,IsA,groom,bride,adult,bride,none,daughter,stud
461,QID9091,SeenWith,sheriff,cop,none,banker,thief,patriot,cop
462,QID9090,IsA,helper,maid,relative,maid,none,toddler,banker
463,QID9093,IsA,doctor,professor,prisoner,gangster,mom,professor,none
464,QID8875,IsA,president,mayor,fan,principal,mayor,none,cousin
465,QID9099,IsA,champion,winner,grandmother,none,instructor,maid,winner
466,QID8876,SeenWith,son,brother,none,Muslim,Asian,brother,Catholic
467,QID9479,IsA,pupil,president,genius,composer,president,student,none
468,QID9479,IsA,pupil,student,genius,composer,president,student,none
469,QID8701,SeenWith,manager,leader,leader,none,Christian,homosexual person,sibling
470,QID9473,SeenWith,adult,parent,mistress,parent,lover,none,conservative
471,QID8706,SeenWith,scientist,nurse,nurse,mechanic,none,grandmother,executive
472,QID9471,IsA,lawyer,banker,atheist,none,banker,woman,chief
473,QID9470,SeenWith,employer,worker,grandfather,terrorist,worker,mentor,none
474,QID9477,SeenWith,sailor,captain,genius,gentleman,captain,intellectual,none
475,QID9476,IsA,cousin,uncle,man,employee,uncle,none,banker
476,QID9475,SeenWith,president,pupil,professional,none,genius,niece,pupil
477,QID8707,SeenWith,kid,boy,comedian,none,doctor,boy,boss
478,QID8704,IsA,friend,teacher,toddler,apprentice,none,patriot,teacher
479,QID8873,SeenWith,uncle,man,companion,goon,patient,none,man
480,QID8676,IsA,boy,brother,brother,none,black woman,baker,racist
481,QID8677,IsA,adult,guardian,Mexican,guardian,poor person,none,chairman
482,QID8674,SeenWith,secretary,woman,homosexual person,none,boyfriend,boss,woman
483,QID8675,SeenWith,partner,boy,friend,boy,poor person,patient,none
484,QID8672,IsA,adult,guardian,boxer,colleague,none,guardian,guy
485,QID8673,IsA,employer,employee,Arab person,none,employee,guardian,mechanic
486,QID8670,SeenWith,child,girl,freak,girl,none,cop,lady
487,QID8671,IsA,doctor,professor,none,professor,punk,teacher,politician
488,QID8678,SeenWith,companion,lover,lover,none,gangster,drunk person,colleague
489,QID8679,IsA,lawyer,banker,banker,woman,geek,terrorist,none
490,QID9271,SeenWith,helper,teacher,teacher,sister,artist,pimp,none
491,QID9270,IsA,aunt,nephew,none,host,black woman,nephew,singer
492,QID9273,SeenWith,companion,buddy,none,prisoner,student,buddy,jerk
493,QID9272,IsA,author,reader,none,mistress,reader,Arab person,pupil
494,QID9275,SeenWith,manager,leader,orthodontist,none,idiot,leader,Muslim
495,QID9274,IsA,boy,kid,warrior,none,kid,hero,democrat
496,QID9277,IsA,student,pupil,blogger,none,pupil,minor,patient
497,QID9276,IsA,lover,companion,partner,none,doctor,companion,innocent person
498,QID9279,SeenWith,manager,leader,attorney,none,mayor,photographer,leader
499,QID9278,SeenWith,helper,teacher,teacher,none,girlfriend,reader,relative
500,QID9507,IsA,leader,manager,architect,none,manager,paranoid person,niece
501,QID9506,IsA,worker,employer,goon,girl,baker,employer,none
502,QID9505,IsA,worker,mechanic,mechanic,employee,drunk person,none,white man
503,QID9504,SeenWith,employee,employer,none,genius,Baptist,secretary,employer
504,QID9503,IsA,guy,partner,none,partner,follower,celebrity,mistress
505,QID9502,SeenWith,maid,girl,girl,monk,none,Trump supporter,democrat
506,QID8058,SeenWith,man,woman,supervisor,colonel,prisoner,none,woman
507,QID8059,SeenWith,guy,friend,white woman,attorney,none,friend,socialist
508,QID8056,SeenWith,nephew,aunt,gunman,aunt,Trump supporter,none,freak
509,QID8057,SeenWith,creator,author,priest,companion,grandfather,none,author
510,QID8054,SeenWith,uncle,man,cop,guardian,man,farmer,none
511,QID8055,IsA,politician,president,president,witness,archbishop,grandmother,none
512,QID8052,SeenWith,professor,student,accountant,none,student,friend,mechanic
513,QID8053,SeenWith,adult,child,winner,creator,none,child,ambassador
514,QID8050,SeenWith,king,prince,prince,none,engineer,warrior,blogger
515,QID8051,IsA,friend,guy,guy,none,president,orthodontist,brother
516,QID9944,IsA,prince,king,African American,king,customer,singer,none
517,QID10089,IsA,boy,kid,kid,teenager,racist,none,instructor
518,QID10088,SeenWith,stud,guy,economist,guy,chef,none,child
519,QID10087,IsA,friend,guy,lawyer,manager,guy,racist,none
520,QID9943,IsA,brother,son,extremist,author,professional,none,son
521,QID10085,SeenWith,son,brother,none,brother,homosexual person,aunt,scientist
522,QID10084,IsA,parent,adult,chef,comedian,none,adult,warrior
523,QID10083,IsA,friend,guest,none,photographer,bishop,professional,guest
524,QID10082,IsA,archbishop,bishop,bishop,chief,none,scientist,boyfriend
525,QID10081,SeenWith,partner,guy,none,guy,surgeon,accountant,maid
526,QID9942,IsA,cousin,uncle,uncle,physician,gunman,none,parent
527,QID8452,SeenWith,man,woman,creator,patient,African American,woman,none
528,QID8453,IsA,groom,bride,spouse,bride,Catholic,none,democrat
529,QID8450,IsA,author,reader,prisoner,reader,none,companion,colleague
530,QID8451,IsA,man,uncle,minor,accountant,customer,none,uncle
531,QID8456,SeenWith,companion,lover,fan,lover,gay person,none,girl
532,QID8457,SeenWith,mechanic,worker,principal,worker,none,rich person,prince
533,QID8454,SeenWith,reader,author,author,criminal,pupil,none,executive
534,QID8455,SeenWith,reader,author,chairman,son,author,coach,none
535,QID10317,SeenWith,soldier,boy,none,boy,racist,fan,entrepreneur
536,QID10316,IsA,leader,manager,rich person,manager,none,racist,entrepreneur
537,QID8458,SeenWith,monk,priest,priest,comedian,patient,celebrity,none
538,QID8459,IsA,man,child,hostage,orthodontist,liar,none,child
539,QID10313,SeenWith,aunt,uncle,actress,expert,academic,none,uncle
540,QID10312,IsA,brother,son,none,son,cop,girl,republican
541,QID10311,SeenWith,employee,employer,partner,employer,none,racist,clown
542,QID9098,IsA,helper,maid,maid,friend,none,fan,atheist
543,QID9369,SeenWith,son,brother,middle class person,celebrity,brother,executive,none
544,QID9776,IsA,man,husband,none,liar,bishop,husband,toddler
545,QID7725,SeenWith,warrior,man,Mexican,man,geek,kid,none
546,QID7724,SeenWith,adult,child,pastor,fan,none,American,child
547,QID7727,IsA,guy,girl,orthodontist,nephew,none,athlete,girl
548,QID7726,SeenWith,companion,lover,lover,none,black person,man,pupil
549,QID7721,SeenWith,boy,child,child,instructor,rapper,none,liar
550,QID7720,IsA,prince,king,king,governor,liar,none,virgin
551,QID7723,IsA,boy,brother,athlete,sister,none,brother,pastor
552,QID7722,IsA,girl,maid,maid,none,buddy,bride,tourist
553,QID7729,IsA,teacher,helper,accountant,homosexual person,designer,none,helper
554,QID7728,SeenWith,guardian,adult,neighbor,adult,none,patriot,groom
555,QID8298,IsA,guy,stud,addict,stud,coach,none,minority
556,QID8299,IsA,buddy,companion,secretary,companion,none,girl,Mexican
557,QID9472,IsA,guy,girl,captain,none,hostage,spouse,girl
558,QID8294,IsA,physician,doctor,none,victim,poor person,bishop,doctor
559,QID8295,SeenWith,guy,friend,president,none,friend,host,white man
560,QID8296,IsA,guy,girl,paranoid person,stud,none,girl,juror
561,QID8296,IsA,guy,stud,paranoid person,stud,none,girl,juror
562,QID8297,SeenWith,son,boy,American,boss,none,boy,black person
563,QID8290,SeenWith,husband,wife,saint,winner,genius,none,wife
564,QID8291,SeenWith,professor,doctor,millionaire,doctor,defendant,none,victim
565,QID8292,IsA,prince,king,colleague,king,governor,none,minor
566,QID8293,IsA,boy,soldier,none,innocent person,soldier,freak,hero
567,QID9899,SeenWith,princess,bride,none,coach,bride,rapper,democrat
568,QID9898,IsA,guy,girl,girl,none,instructor,politician,fighter
569,QID9895,SeenWith,employee,employer,celebrity,employer,banker,racist,none
570,QID9778,SeenWith,gentleman,lady,extremist,none,lady,buddy,thug
571,QID9897,IsA,author,reader,blonde,surgeon,atheist,reader,none
572,QID9896,SeenWith,secretary,woman,woman,attorney,customer,gunman,none
573,QID9891,IsA,man,warrior,none,sailor,colleague,criminal,warrior
574,QID9890,SeenWith,child,man,Muslim,tourist,none,entrepreneur,man
575,QID9893,IsA,man,uncle,engineer,black person,uncle,none,guardian
576,QID9779,SeenWith,professor,student,American,child,none,student,actor
577,QID9474,SeenWith,stud,guy,girlfriend,black man,guy,orthodontist,none
578,QID9969,IsA,friend,guest,mayor,thief,none,guest,creator
579,QID7944,SeenWith,mechanic,worker,worker,none,virgin,hostage,man
580,QID8885,SeenWith,president,mayor,conservative,none,entrepreneur,pupil,mayor
581,QID8885,SeenWith,president,pupil,conservative,none,entrepreneur,pupil,mayor
582,QID10218,IsA,groom,bride,Christian,none,grandmother,bride,middle class person
583,QID9482,IsA,bride,princess,intern,none,spouse,priest,princess
584,QID9483,IsA,champion,winner,maid,villain,winner,blonde,none
585,QID9877,IsA,doctor,orthodontist,comedian,musician,Baptist,orthodontist,none
586,QID9876,IsA,teacher,instructor,none,alcoholic,designer,celebrity,instructor
587,QID9875,IsA,guy,partner,none,sailor,president,pastor,partner
588,QID9874,SeenWith,adult,parent,Hispanic person,friend,none,thug,parent
589,QID9873,SeenWith,princess,king,none,mechanic,king,American,homosexual person
590,QID9872,SeenWith,companion,lover,sailor,none,politician,lover,musician
591,QID9871,IsA,wife,husband,genius,minor,none,husband,mayor
592,QID9870,IsA,nurse,scientist,pupil,scientist,dad,none,priest
593,QID9879,SeenWith,uncle,man,employee,none,tourist,man,child
594,QID9878,SeenWith,man,woman,none,colleague,woman,maid,Jew
595,QID8887,IsA,cousin,uncle,none,uncle,homosexual person,orthodontist,composer
596,QID7938,SeenWith,doctor,physician,physician,none,boyfriend,photographer,journalist
597,QID7939,IsA,guy,stud,none,manager,thief,intern,stud
598,QID7930,IsA,chief,mayor,white man,none,minority,prisoner,mayor
599,QID7931,SeenWith,mayor,president,girl,friend,president,none,grandfather
600,QID7932,SeenWith,singer,actor,child,actor,surgeon,none,professional
601,QID7933,SeenWith,sheriff,cop,white man,loser,none,innocent person,cop
602,QID7934,SeenWith,teacher,friend,none,president,friend,author,entrepreneur
603,QID7935,SeenWith,nephew,aunt,girlfriend,woman,aunt,none,man
604,QID7936,SeenWith,gentleman,lady,none,lady,blogger,person of color,nurse
605,QID7937,IsA,man,warrior,soldier,democrat,none,hostage,warrior
606,QID9360,IsA,lady,gentleman,professor,principal,champion,gentleman,none
607,QID9488,IsA,friend,guy,blogger,scientist,guy,none,nurse
608,QID9489,IsA,king,princess,princess,archbishop,police officer,warrior,none
609,QID7808,IsA,cop,sheriff,black woman,juror,sheriff,none,teacher
610,QID7809,SeenWith,son,brother,blonde,brother,none,reporter,governor
611,QID7804,SeenWith,wife,woman,woman,none,drunk person,host,minor
612,QID7805,SeenWith,kid,daughter,none,daughter,white person,customer,Catholic
613,QID7806,SeenWith,man,woman,woman,none,genius,innocent person,president
614,QID7807,SeenWith,president,politician,politician,farmer,none,American,colleague
615,QID7800,SeenWith,bishop,archbishop,none,African American,archbishop,adult,boyfriend
616,QID7801,SeenWith,bride,groom,groom,none,student,chef,actor
617,QID7802,IsA,teacher,helper,addict,helper,mom,attorney,none
618,QID7803,IsA,president,mayor,none,Baptist,mayor,hooker,witness
619,QID9370,IsA,cousin,uncle,uncle,bachelor,patient,none,drunk person
620,QID9371,IsA,composer,writer,none,drunk person,uncle,juror,writer
621,QID9372,SeenWith,professor,student,geek,none,student,rich person,mom
622,QID8904,SeenWith,boy,child,guardian,neighbor,none,punk,child
623,QID8905,IsA,captain,sailor,mistress,maid,none,sailor,thief
624,QID8906,IsA,actress,actor,actor,customer,none,captain,CEO
625,QID8907,SeenWith,bride,groom,lover,composer,none,groom,reporter
626,QID8900,SeenWith,actor,actress,actress,boyfriend,student,boy,none
627,QID8901,SeenWith,mayor,chief,chief,none,composer,person of color,king
628,QID8902,IsA,composer,writer,partner,Hispanic person,kid,none,writer
629,QID8903,SeenWith,reader,author,author,principal,teacher,none,intellectual
630,QID9374,IsA,brother,son,colleague,dad,none,groom,son
631,QID8908,IsA,nurse,scientist,defendant,ambassador,scientist,none,stud
632,QID8909,SeenWith,gentleman,lady,professional,artist,professor,lady,none
633,QID9375,SeenWith,mayor,chief,senator,dad,Asian,chief,none
634,QID9376,IsA,leader,manager,woman,manager,liar,senator,none
635,QID9377,IsA,president,mayor,coach,mayor,apprentice,toddler,none
636,QID7790,SeenWith,bishop,archbishop,archbishop,girl,daughter,none,white person
637,QID7791,IsA,guy,stud,juror,stud,prince,comedian,none
638,QID7792,IsA,cop,sheriff,none,professor,sheriff,governor,helper
639,QID7793,SeenWith,princess,bride,none,bride,teacher,artist,homosexual person
640,QID7794,SeenWith,secretary,woman,blonde,woman,none,captain,sailor
641,QID7795,SeenWith,boy,child,president,addict,child,king,none
642,QID8849,SeenWith,husband,man,goon,man,black woman,toddler,none
643,QID8848,IsA,author,creator,sibling,creator,supervisor,husband,none
644,QID9642,IsA,man,husband,husband,boss,friend,none,poor person
645,QID9643,SeenWith,stud,guy,guy,Christian,virgin,none,homosexual person
646,QID9644,SeenWith,companion,lover,lover,mayor,cop,governor,none
647,QID7796,SeenWith,girl,guy,guy,millionaire,singer,none,kid
648,QID9646,SeenWith,orthodontist,doctor,doctor,economist,intellectual,mistress,none
649,QID9647,IsA,woman,man,banker,man,none,professor,buddy
650,QID8841,IsA,bride,princess,executive,blogger,princess,none,stranger
651,QID8840,IsA,aunt,nephew,nephew,sister,bully,sibling,none
