,QuestionID,QuestionType,Query,SimlexPair,Answer1,Answer2,Answer3,Answer4,Answer5
401,QID10893,SeenWith,politician,president,none,president,witness,atheist,lawyer
402,QID10898,IsA,professor,student,boyfriend,white woman,student,none,manager
403,QID10899,SeenWith,worker,employer,saint,none,son,employer,chairman
404,QID8917,SeenWith,student,pupil,designer,none,pupil,architect,racist
405,QID8916,SeenWith,nurse,scientist,creator,scientist,grandfather,baker,none
406,QID8915,SeenWith,woman,secretary,neighbor,secretary,attorney,guest,none
407,QID8914,SeenWith,teacher,helper,innocent person,helper,socialist,Christian,none
408,QID8913,IsA,son,brother,brother,none,neighbor,chairman,friend
409,QID8912,IsA,doctor,physician,bride,warrior,none,physician,employer
410,QID8911,SeenWith,brother,son,defendant,maid,son,Christian,none
411,QID8910,SeenWith,daughter,kid,none,manager,kid,thief,neighbor
412,QID10342,IsA,soldier,boy,patriot,none,middle class person,stud,boy
413,QID8919,SeenWith,worker,employer,poor person,parent,none,lesbian,employer
414,QID8918,SeenWith,wife,husband,husband,singer,alcoholic,adult,none
415,QID10343,IsA,secretary,woman,woman,Mexican,bachelor,reporter,none
416,QID10344,IsA,son,boy,none,reporter,intern,socialist,boy
417,QID10345,SeenWith,composer,writer,writer,consultant,mistress,none,Mexican
418,QID10346,IsA,sailor,captain,police officer,singer,captain,manager,none
419,QID10347,IsA,nephew,aunt,bishop,none,juror,aunt,groom
420,QID8708,SeenWith,girl,child,niece,none,consultant,defendant,child
421,QID10348,IsA,teacher,friend,priest,none,loser,friend,comedian
422,QID9650,IsA,son,boy,boy,companion,none,toddler,Catholic
423,QID10349,SeenWith,cop,sheriff,none,consultant,apprentice,patriot,sheriff
424,QID8878,IsA,professor,doctor,middle class person,doctor,adult,none,boyfriend
425,QID8879,SeenWith,author,reader,criminal,none,colleague,reader,husband
426,QID9653,IsA,banker,lawyer,none,daughter,lawyer,neighbor,CEO
427,QID9652,IsA,bishop,archbishop,creator,American,none,middle class person,archbishop
428,QID9651,IsA,soldier,boy,attorney,chief,none,idiot,boy
429,QID8709,IsA,bishop,archbishop,teacher,none,governor,atheist,archbishop
430,QID9657,IsA,princess,bride,groom,none,bride,prince,addict
431,QID9656,IsA,husband,wife,none,parent,Arab person,employer,wife
432,QID9655,SeenWith,helper,maid,none,nephew,grandfather,bride,maid
433,QID9654,IsA,son,brother,freak,bachelor,brother,rich person,none
434,QID8702,SeenWith,captain,sailor,none,journalist,princess,cop,sailor
435,QID8703,SeenWith,boy,brother,grandmother,blonde,brother,cousin,none
436,QID9659,IsA,woman,man,man,Trump supporter,employee,none,physician
437,QID9658,SeenWith,teacher,instructor,instructor,helper,none,grandfather,Clinton supporter
438,QID9658,SeenWith,teacher,helper,instructor,helper,none,grandfather,Clinton supporter
439,QID8870,IsA,writer,composer,composer,loser,none,employee,actor
440,QID8871,IsA,scientist,nurse,none,nurse,liberal,doctor,alcoholic
441,QID8704,SeenWith,priest,monk,creator,Clinton supporter,none,patient,monk
442,QID8705,SeenWith,author,reader,reader,Clinton supporter,none,police officer,designer
443,QID9095,IsA,winner,champion,champion,black man,parent,guy,none
444,QID9094,SeenWith,woman,secretary,none,extremist,millionaire,secretary,Hispanic person
445,QID9097,IsA,partner,guy,liberal,African American,none,sister,guy
446,QID9096,SeenWith,friend,buddy,cop,buddy,none,intellectual,chef
447,QID9091,IsA,gentleman,lady,none,accountant,lady,creator,thug
448,QID9090,IsA,professor,doctor,doctor,instructor,none,homosexual person,guardian
449,QID9093,IsA,stud,guy,none,guardian,architect,toddler,guy
450,QID8875,IsA,guardian,adult,none,adult,jerk,boyfriend,buddy
451,QID9099,SeenWith,lawyer,banker,banker,none,fighter,niece,black man
452,QID8700,IsA,scientist,nurse,nurse,actress,prince,freak,none
453,QID9479,SeenWith,guy,friend,friend,none,bishop,instructor,pupil
454,QID8877,IsA,nephew,aunt,warrior,middle class person,aunt,consultant,none
455,QID9473,SeenWith,guy,girl,athlete,lover,girl,none,villain
456,QID9472,SeenWith,attorney,lawyer,governor,bishop,none,coach,lawyer
457,QID9471,IsA,maid,girl,girl,secretary,clown,worker,none
458,QID9470,SeenWith,lady,gentleman,academic,sister,none,gentleman,toddler
459,QID9477,SeenWith,brother,son,bachelor,son,none,rapper,wife
460,QID9476,IsA,husband,man,bachelor,politician,man,none,reader
461,QID9475,SeenWith,worker,mechanic,mechanic,defendant,bachelor,fighter,none
462,QID8707,IsA,monk,priest,expert,grandmother,virgin,priest,none
463,QID8872,SeenWith,daughter,kid,thug,stud,none,kid,poor person
464,QID8873,SeenWith,prince,king,none,king,American,employee,singer
465,QID8676,IsA,boy,son,rapper,son,none,leader,defendant
466,QID8677,IsA,partner,guy,none,athlete,minor,guy,mechanic
467,QID8674,SeenWith,groom,bride,tutor,none,rich person,spouse,bride
468,QID8675,IsA,pupil,student,lesbian,student,minor,pastor,none
469,QID8672,SeenWith,wife,woman,woman,companion,criminal,none,toddler
470,QID8673,SeenWith,man,uncle,buddy,spouse,minority,none,uncle
471,QID8670,IsA,girl,guy,guy,none,terrorist,lady,son
472,QID8671,IsA,teacher,friend,champion,lover,friend,none,lady
473,QID8678,IsA,guardian,adult,soldier,lady,marine,adult,none
474,QID8679,IsA,orthodontist,doctor,captain,none,writer,doctor,singer
475,QID9271,IsA,helper,teacher,none,gentleman,architect,teacher,boxer
476,QID9270,IsA,employer,worker,thug,worker,host,none,banker
477,QID9273,SeenWith,teacher,helper,manager,Baptist,helper,none,bully
478,QID9272,SeenWith,girl,maid,follower,architect,maid,loser,none
479,QID9275,SeenWith,cousin,uncle,instructor,none,lover,uncle,saint
480,QID9274,IsA,reader,author,none,black man,senator,author,witness
481,QID9277,IsA,girl,guy,none,grandfather,genius,Jew,guy
482,QID9276,SeenWith,physician,doctor,Asian,pupil,saint,doctor,none
483,QID9279,SeenWith,leader,manager,executive,manager,none,journalist,rich person
484,QID9278,SeenWith,child,adult,gay person,chairman,adult,white woman,none
485,QID9507,IsA,manager,leader,none,customer,leader,actress,girl
486,QID9506,IsA,bride,groom,none,groom,accountant,woman,Christian
487,QID9505,IsA,aunt,uncle,child,none,comedian,republican,uncle
488,QID9504,SeenWith,friend,guy,guy,actress,none,monk,artist
489,QID9503,SeenWith,nurse,scientist,guardian,scientist,none,companion,husband
490,QID9502,IsA,creator,author,author,niece,king,none,sister
491,QID9501,IsA,guardian,adult,Arab person,addict,adult,none,customer
492,QID9500,IsA,husband,man,actor,teacher,none,actress,man
493,QID9092,SeenWith,teacher,instructor,racist,instructor,democrat,winner,none
494,QID9509,IsA,professor,student,student,lady,boy,none,accountant
495,QID9508,SeenWith,pupil,president,Christian,police officer,none,president,rapper
496,QID10089,SeenWith,lawyer,banker,none,minority,orthodontist,grandmother,banker
497,QID10088,SeenWith,author,reader,tutor,reader,none,champion,cop
498,QID10087,SeenWith,king,princess,none,brother,princess,employee,follower
499,QID10086,SeenWith,politician,president,secretary,none,Christian,Baptist,president
500,QID10085,SeenWith,child,adult,adult,neighbor,chairman,none,leader
501,QID10084,SeenWith,boy,kid,kid,gentleman,none,captain,ambassador
502,QID10083,SeenWith,woman,man,drunk person,bride,none,Asian,man
503,QID10082,SeenWith,doctor,orthodontist,expert,none,grandmother,orthodontist,liar
504,QID10081,SeenWith,cop,sheriff,white man,bachelor,rapper,sheriff,none
505,QID10080,SeenWith,boy,partner,professor,partner,none,warrior,white man
506,QID8452,IsA,partner,guy,none,guy,archbishop,instructor,friend
507,QID8453,IsA,scientist,nurse,hero,colleague,creator,nurse,none
508,QID8450,IsA,bride,groom,none,white man,expert,groom,toddler
509,QID8451,SeenWith,cousin,uncle,ambassador,manager,employer,uncle,none
510,QID8456,IsA,sheriff,cop,cop,defendant,boy,none,priest
511,QID8457,IsA,nephew,aunt,homosexual person,none,aunt,judge,dad
512,QID8454,SeenWith,friend,buddy,buddy,creator,none,president,Jew
513,QID8455,SeenWith,friend,guy,bachelor,defendant,none,punk,guy
514,QID10317,SeenWith,lady,gentleman,niece,none,friend,relative,gentleman
515,QID10316,IsA,partner,boy,sheriff,celebrity,extremist,boy,none
516,QID8458,SeenWith,student,pupil,defendant,pupil,black woman,none,politician
517,QID8459,IsA,president,politician,politician,ambassador,none,teacher,boss
518,QID10313,IsA,writer,composer,bully,guy,friend,composer,none
519,QID10312,IsA,singer,actor,mistress,innocent person,none,actor,mayor
520,QID10311,IsA,sailor,captain,minor,mentor,criminal,none,captain
521,QID9098,IsA,employer,worker,relative,singer,none,worker,boxer
522,QID10537,IsA,monk,priest,priest,Asian,teenager,scientist,none
523,QID10536,SeenWith,author,creator,Christian,blonde,athlete,none,creator
524,QID10535,SeenWith,author,reader,republican,black woman,gentleman,none,reader
525,QID10534,SeenWith,teacher,instructor,partner,none,freak,instructor,idiot
526,QID10533,SeenWith,friend,guy,none,doctor,helper,guy,teacher
527,QID10533,SeenWith,friend,teacher,none,doctor,helper,guy,teacher
528,QID9369,SeenWith,girl,maid,none,maid,pupil,victim,customer
529,QID10531,SeenWith,boy,brother,none,brother,engineer,sibling,ambassador
530,QID10530,SeenWith,guy,partner,none,partner,physician,coach,Arab person
531,QID9776,SeenWith,lover,companion,buddy,companion,none,monk,reader
532,QID10539,IsA,bride,groom,Asian,friend,economist,groom,none
533,QID10538,SeenWith,politician,president,goon,president,none,boxer,pastor
534,QID9478,IsA,wife,woman,none,stranger,girl,sibling,woman
535,QID10403,SeenWith,uncle,aunt,aunt,judge,prisoner,none,mom
536,QID10402,IsA,monk,priest,priest,mayor,none,white person,clown
537,QID10401,SeenWith,student,pupil,spouse,CEO,intern,none,pupil
538,QID10400,IsA,child,man,man,academic,thug,groom,none
539,QID10407,SeenWith,man,husband,none,husband,patriot,aunt,mayor
540,QID10406,SeenWith,husband,man,stud,none,man,groom,defendant
541,QID10405,IsA,nephew,aunt,none,colonel,bishop,aunt,professional
542,QID10404,SeenWith,student,pupil,blonde,terrorist,none,pupil,guest
543,QID10409,SeenWith,girl,maid,host,daughter,pastor,maid,none
544,QID10408,SeenWith,captain,sailor,minor,governor,journalist,none,sailor
545,QID10629,IsA,companion,buddy,buddy,kid,friend,accountant,none
546,QID10628,SeenWith,champion,winner,none,designer,innocent person,winner,husband
547,QID9899,IsA,man,woman,Mexican,none,monk,nephew,woman
548,QID9898,IsA,soldier,boy,cop,person of color,comedian,none,boy
549,QID9895,IsA,maid,helper,black person,helper,American,bishop,none
550,QID9778,SeenWith,boy,kid,princess,sheriff,nurse,kid,none
551,QID9897,IsA,partner,boy,pupil,pimp,Hispanic person,none,boy
552,QID9896,SeenWith,parent,adult,adult,economist,actress,none,helper
553,QID9891,IsA,actor,actress,none,toddler,guardian,actress,African American
554,QID9890,IsA,guest,friend,none,friend,artist,Muslim,mistress
555,QID9893,IsA,mechanic,worker,atheist,actor,none,bishop,worker
556,QID9779,IsA,actor,actress,actress,none,gentleman,virgin,friend
557,QID9474,IsA,woman,man,man,atheist,soldier,none,physician
558,QID8876,SeenWith,captain,sailor,goon,sailor,none,saint,fighter
559,QID11040,SeenWith,parent,adult,adult,marine,buddy,winner,none
560,QID11041,IsA,son,brother,minority,surgeon,none,bride,brother
561,QID11042,IsA,banker,lawyer,lawyer,composer,girl,conservative,none
562,QID11043,IsA,boy,son,none,worker,thief,Christian,son
563,QID11044,SeenWith,man,husband,guardian,none,author,husband,fighter
564,QID11045,IsA,mechanic,worker,worker,none,patriot,teacher,black person
565,QID11046,IsA,husband,wife,none,intern,witness,villain,wife
566,QID11047,IsA,bride,groom,none,minor,secretary,groom,apprentice
567,QID11048,IsA,adult,guardian,child,artist,none,sister,guardian
568,QID11048,IsA,adult,child,child,artist,none,sister,guardian
569,QID11049,IsA,sheriff,cop,none,cop,black person,Jew,executive
570,QID10696,SeenWith,chief,mayor,teenager,mistress,mayor,none,juror
571,QID10697,IsA,employer,employee,employee,addict,none,worker,partner
572,QID10697,IsA,employer,worker,employee,addict,none,worker,partner
573,QID10694,SeenWith,woman,man,addict,none,Arab person,Mexican,man
574,QID10695,SeenWith,employer,employee,none,employee,manager,liberal,girl
575,QID10692,SeenWith,lawyer,banker,intellectual,none,banker,grandfather,politician
576,QID10693,IsA,companion,buddy,student,saint,none,African American,buddy
577,QID10955,SeenWith,leader,manager,manager,none,saint,cop,farmer
578,QID10954,SeenWith,friend,guest,none,guest,defendant,tourist,son
579,QID10957,SeenWith,girl,child,child,none,mayor,supervisor,liar
580,QID10956,SeenWith,helper,maid,husband,none,consultant,manager,maid
581,QID10951,IsA,secretary,woman,pimp,student,none,nurse,woman
582,QID10690,IsA,bride,groom,groom,champion,photographer,white person,none
583,QID10953,SeenWith,helper,maid,drunk person,alcoholic,student,maid,none
584,QID10952,SeenWith,leader,manager,manager,genius,champion,none,rich person
585,QID10691,IsA,helper,teacher,archbishop,man,politician,none,teacher
586,QID10959,SeenWith,prince,king,archbishop,entrepreneur,king,boy,none
587,QID10958,IsA,secretary,woman,woman,teacher,hostage,blogger,none
588,QID10515,IsA,husband,wife,tutor,rich person,wife,Christian,none
589,QID10617,IsA,girl,guy,designer,guy,cop,teacher,none
590,QID10514,IsA,actor,actress,actress,author,pastor,none,entrepreneur
591,QID10517,SeenWith,friend,guy,engineer,none,guy,police officer,person of color
592,QID9877,SeenWith,uncle,aunt,daughter,none,aunt,sailor,mom
593,QID9876,IsA,sheriff,cop,Clinton supporter,none,guy,cop,alcoholic
594,QID9875,SeenWith,adult,guardian,sailor,none,villain,mechanic,guardian
595,QID9874,SeenWith,friend,guest,actor,guest,teenager,singer,none
596,QID9873,IsA,creator,author,Christian,author,none,intellectual,scientist
597,QID9872,SeenWith,actor,singer,none,reader,athlete,singer,intellectual
598,QID9871,SeenWith,girl,child,none,white woman,child,tutor,mechanic
599,QID9870,SeenWith,uncle,aunt,maid,aunt,goon,none,criminal
600,QID10511,IsA,lawyer,attorney,middle class person,none,consultant,photographer,attorney
601,QID9879,SeenWith,lawyer,banker,none,homosexual person,supervisor,banker,sister
602,QID9878,SeenWith,buddy,companion,companion,none,ambassador,intellectual,boyfriend
603,QID10513,SeenWith,president,mayor,bully,mayor,none,farmer,hooker
604,QID10512,IsA,kid,boy,defendant,none,boy,architect,instructor
605,QID10997,SeenWith,attorney,lawyer,teenager,none,lawyer,farmer,prisoner
606,QID10887,IsA,uncle,man,boxer,none,man,writer,ambassador
607,QID10886,IsA,maid,girl,chef,kid,girl,none,nurse
608,QID10885,SeenWith,buddy,companion,none,sister,person of color,companion,priest
609,QID10884,IsA,writer,composer,Christian,Hispanic person,orthodontist,composer,none
610,QID10883,IsA,guy,friend,Hispanic person,nurse,none,gentleman,friend
611,QID10882,SeenWith,attorney,lawyer,archbishop,none,lawyer,mentor,student
612,QID10881,SeenWith,worker,mechanic,mechanic,host,none,police officer,hero
613,QID10880,SeenWith,guy,girl,stud,intellectual,helper,none,girl
614,QID10880,SeenWith,guy,stud,stud,intellectual,helper,none,girl
615,QID10889,SeenWith,friend,buddy,none,orthodontist,buddy,Baptist,brother
616,QID10888,IsA,banker,lawyer,lawyer,none,conservative,musician,groom
617,QID9367,SeenWith,man,uncle,saint,uncle,instructor,mayor,none
618,QID9370,SeenWith,bride,princess,photographer,black man,princess,none,addict
619,QID8776,SeenWith,woman,man,musician,student,wife,man,none
620,QID8776,SeenWith,woman,wife,musician,student,wife,man,none
621,QID8775,IsA,winner,champion,lady,champion,none,addict,boxer
622,QID8904,SeenWith,student,professor,liberal,attorney,princess,none,professor
623,QID8905,IsA,employee,employer,CEO,employer,ambassador,none,economist
624,QID8906,IsA,mayor,chief,apprentice,worker,chief,sailor,none
625,QID8907,SeenWith,lady,gentleman,neighbor,prince,captain,none,gentleman
626,QID8900,IsA,husband,wife,soldier,none,wife,chairman,winner
627,QID8901,IsA,professor,doctor,none,extremist,creator,hostage,doctor
628,QID8902,SeenWith,nurse,scientist,scientist,none,Arab person,colleague,manager
629,QID8903,SeenWith,adult,guardian,designer,guardian,victim,none,CEO
630,QID8773,IsA,bishop,archbishop,woman,none,scientist,archbishop,pimp
631,QID8908,SeenWith,archbishop,bishop,bishop,jerk,physician,extremist,none
632,QID8909,SeenWith,boy,partner,grandfather,partner,Clinton supporter,prince,none
633,QID8772,SeenWith,student,pupil,none,groom,pupil,archbishop,virgin
634,QID8771,SeenWith,author,creator,Baptist,none,creator,white woman,Trump supporter
635,QID8770,IsA,teacher,friend,friend,blogger,racist,Mexican,none
636,QID8849,IsA,guardian,adult,none,adult,colonel,relative,extremist
637,QID8848,IsA,scientist,nurse,nurse,attorney,none,victim,academic
638,QID9642,SeenWith,man,warrior,witness,warrior,grandmother,none,coach
639,QID9643,IsA,helper,teacher,woman,none,aunt,teacher,patriot
640,QID9644,SeenWith,teacher,instructor,bully,instructor,addict,none,expert
641,QID9645,IsA,adult,parent,teacher,archbishop,parent,none,liar
642,QID9646,SeenWith,composer,writer,secretary,boxer,none,writer,gay person
643,QID9647,SeenWith,girl,child,scientist,none,liar,celebrity,child
644,QID8841,IsA,nephew,aunt,host,bishop,senator,none,aunt
645,QID8840,IsA,president,politician,chairman,politician,boxer,patient,none
