,QuestionID,QuestionType,Query,SimlexPair,Answer1,Answer2,Answer3,Answer4,Answer5
1581,QID13157,IsA,dentist,colonel,paranoid person,marine,colonel,none,parent
1582,QID13150,SeenWith,teacher,rabbi,none,mechanic,brother,rabbi,king
1583,QID13151,IsA,friend,mother,mother,husband,none,neighbor,American
1584,QID13152,IsA,mother,wife,genius,wife,brother,celebrity,none
1585,QID13153,SeenWith,colonel,dentist,secretary,employer,none,dentist,intern
1586,QID13158,IsA,winner,candidate,follower,none,executive,coach,candidate
1587,QID13159,SeenWith,father,brother,companion,brother,captain,none,architect
1588,QID13039,IsA,maker,creator,supervisor,none,boyfriend,white man,creator
1589,QID13038,IsA,rabbi,teacher,Mexican,teacher,athlete,judge,none
1590,QID13037,SeenWith,minister,rabbi,gangster,none,archbishop,rabbi,stranger
1591,QID13036,IsA,teacher,rabbi,rabbi,none,alcoholic,customer,criminal
1592,QID13035,IsA,daughter,baby,none,geek,villain,Baptist,baby
1593,QID13034,SeenWith,son,father,father,entrepreneur,none,maid,white man
1594,QID13033,SeenWith,sentry,man,artist,orthodontist,none,man,nurse
1595,QID13032,SeenWith,mother,wife,none,aunt,poor person,liar,wife
1596,QID13031,SeenWith,minister,rabbi,actress,surgeon,none,rabbi,groom
1597,QID13030,SeenWith,mother,guardian,none,brother,lesbian,guardian,comedian
1598,QID12526,IsA,guardian,mother,none,photographer,mother,Arab person,spouse
1599,QID12527,SeenWith,mother,dad,wife,patriot,spouse,none,dad
1600,QID12527,SeenWith,mother,wife,wife,patriot,spouse,none,dad
1601,QID12524,IsA,maker,creator,lover,none,buddy,monk,creator
1602,QID12525,SeenWith,creator,maker,governor,saint,none,sailor,maker
1603,QID12522,SeenWith,teacher,rabbi,black woman,Mexican,none,rabbi,criminal
1604,QID12523,SeenWith,mother,wife,cop,Clinton supporter,racist,none,wife
1605,QID12520,IsA,minister,rabbi,rabbi,politician,criminal,none,worker
1606,QID12521,SeenWith,teacher,rabbi,rabbi,none,sibling,manager,attorney
1607,QID12528,SeenWith,adversary,opponent,none,opponent,artist,black person,pastor
1608,QID12529,SeenWith,saint,sinner,toddler,engineer,sinner,principal,none
1609,QID12856,SeenWith,adversary,opponent,opponent,none,adult,manager,middle class person
1610,QID12857,IsA,winner,candidate,mayor,none,candidate,athlete,lover
1611,QID12854,SeenWith,mother,dad,none,dad,hostage,professor,CEO
1612,QID12855,SeenWith,daughter,father,aunt,executive,father,none,loser
1613,QID12852,IsA,daughter,baby,mechanic,baby,none,guest,chairman
1614,QID12853,SeenWith,sentry,man,man,white person,none,host,hero
1615,QID12850,IsA,wife,mother,priest,mother,defendant,none,tutor
1616,QID12851,IsA,father,son,none,follower,liar,saint,son
1617,QID12858,SeenWith,dad,mother,none,stranger,intern,patriot,mother
1618,QID12859,SeenWith,guardian,mother,mentor,none,priest,buddy,mother
1619,QID13323,IsA,father,parent,parent,physician,none,engineer,bully
1620,QID13322,SeenWith,maker,creator,boy,none,saint,racist,creator
1621,QID13321,IsA,baby,adult,none,surgeon,adult,journalist,bride
1622,QID13320,SeenWith,baby,daughter,principal,grandmother,minority,none,daughter
1623,QID13327,SeenWith,winner,candidate,none,candidate,musician,chef,mechanic
1624,QID13326,SeenWith,man,sentry,boyfriend,sentry,none,thug,stud
1625,QID13325,SeenWith,winner,candidate,priest,mentor,banker,candidate,none
1626,QID13324,IsA,dad,mother,cop,white woman,mother,none,intellectual
1627,QID13329,SeenWith,father,son,adult,son,colleague,none,cop
1628,QID13328,IsA,daughter,baby,king,actress,baby,none,rich person
1629,QID12805,IsA,guardian,mother,niece,executive,creator,none,mother
1630,QID12804,IsA,father,brother,brother,worker,none,senator,architect
1631,QID12807,SeenWith,father,brother,none,addict,brother,helper,hooker
1632,QID12806,IsA,mother,wife,wife,marine,sibling,spouse,none
1633,QID12801,IsA,baby,adult,instructor,neighbor,sister,none,adult
1634,QID12800,IsA,man,sentry,none,sentry,athlete,guardian,hero
1635,QID12803,IsA,adversary,opponent,opponent,none,president,student,boxer
1636,QID12802,IsA,brother,father,Trump supporter,none,rich person,father,American
